symbol,market_group,timeframe,swing_direction,fib_ratio,fib_label,fib_price,distance_pct,is_nearest,source_method
USDJPY,Forex Majors,H1,bullish,0.786,Fib 78.6,157.69885,1.0325,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H1,bullish,1.272,Fib ext 1.272,159.3049,0.0245,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H1,bullish,1.618,Fib ext 1.618,159.83012,0.3051,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H4,bearish,0.0,Fib 0,152.262,4.3737,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H4,bearish,1.0,Fib 100,156.287,1.8458,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H4,bearish,0.236,Fib 23.6,153.2119,3.7771,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H4,bearish,0.382,Fib 38.2,153.79955,3.4080,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H4,bearish,0.5,Fib 50,154.2745,3.1097,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H4,bearish,0.618,Fib 61.8,154.74945,2.8114,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H4,bearish,0.786,Fib 78.6,155.42565,2.3868,True,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H4,bearish,1.272,Fib ext 1.272,151.1672,5.0612,False,confirmed_pivots_recent_swing
USDJPY,Forex Majors,H4,bearish,1.618,Fib ext 1.618,149.77455,5.9359,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H1,bearish,0.0,Fib 0,57.383,3.2490,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H1,bearish,1.0,Fib 100,63.124,6.4306,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H1,bearish,0.236,Fib 23.6,58.737876,0.9646,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H1,bearish,0.382,Fib 38.2,59.576062,0.4486,True,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H1,bearish,0.5,Fib 50,60.2535,1.5908,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H1,bearish,0.618,Fib 61.8,60.930938,2.7330,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H1,bearish,0.786,Fib 78.6,61.895426,4.3592,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H1,bearish,1.272,Fib ext 1.272,55.821448,5.8819,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H1,bearish,1.618,Fib ext 1.618,53.835062,9.2311,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H4,bearish,0.0,Fib 0,63.602,9.2461,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H4,bearish,1.0,Fib 100,76.264,30.9950,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H4,bearish,0.236,Fib 23.6,66.590232,14.3789,True,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H4,bearish,0.382,Fib 38.2,68.438884,17.5542,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H4,bearish,0.5,Fib 50,69.933,20.1206,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H4,bearish,0.618,Fib 61.8,71.427116,22.6870,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H4,bearish,0.786,Fib 78.6,73.554332,26.3408,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H4,bearish,1.272,Fib ext 1.272,60.157936,3.3304,False,confirmed_pivots_recent_swing
XAGEUR.r,Metals,H4,bearish,1.618,Fib ext 1.618,55.776884,4.1947,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H1,bearish,0.0,Fib 0,66.143,3.3308,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H1,bearish,1.0,Fib 100,73.475,7.3851,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H1,bearish,0.236,Fib 23.6,67.873352,0.8019,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H1,bearish,0.382,Fib 38.2,68.943824,0.7627,True,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H1,bearish,0.5,Fib 50,69.809,2.0271,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H1,bearish,0.618,Fib 61.8,70.674176,3.2916,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H1,bearish,0.786,Fib 78.6,71.905952,5.0919,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H1,bearish,1.272,Fib ext 1.272,64.148696,6.2455,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H1,bearish,1.618,Fib ext 1.618,61.611824,9.9532,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H4,bearish,0.0,Fib 0,73.844,10.2166,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H4,bearish,1.0,Fib 100,89.353,33.3647,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H4,bearish,0.236,Fib 23.6,77.504124,15.6795,True,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H4,bearish,0.382,Fib 38.2,79.768438,19.0591,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H4,bearish,0.5,Fib 50,81.5985,21.7906,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H4,bearish,0.618,Fib 61.8,83.428562,24.5221,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H4,bearish,0.786,Fib 78.6,86.034074,28.4110,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H4,bearish,1.272,Fib ext 1.272,69.625552,3.9203,False,confirmed_pivots_recent_swing
XAGUSD.r,Metals,H4,bearish,1.618,Fib ext 1.618,64.259438,4.0890,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H1,bullish,0.0,Fib 0,3875.25,3.2230,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H1,bullish,1.0,Fib 100,3767.37,0.3495,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H1,bullish,0.236,Fib 23.6,3849.7903,2.5449,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H1,bullish,0.382,Fib 38.2,3834.0398,2.1253,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H1,bullish,0.5,Fib 50,3821.31,1.7862,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H1,bullish,0.618,Fib 61.8,3808.5802,1.4472,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H1,bullish,0.786,Fib 78.6,3790.4563,0.9644,True,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H1,bullish,1.272,Fib ext 1.272,3904.5934,4.0046,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H1,bullish,1.618,Fib ext 1.618,3941.9198,4.9989,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H4,bullish,0.0,Fib 0,3935.17,5.6013,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H4,bullish,1.0,Fib 100,3767.37,1.0984,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H4,bullish,0.236,Fib 23.6,3895.5692,4.5386,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H4,bullish,0.382,Fib 38.2,3871.0704,3.8812,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H4,bullish,0.5,Fib 50,3851.27,3.3498,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H4,bullish,0.618,Fib 61.8,3831.4696,2.8185,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H4,bullish,0.786,Fib 78.6,3803.2792,2.0620,True,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H4,bullish,1.272,Fib ext 1.272,3980.8116,6.8261,False,confirmed_pivots_recent_swing
XAUEUR.r,Metals,H4,bullish,1.618,Fib ext 1.618,4038.8704,8.3842,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H1,bearish,0.0,Fib 0,4268.43,1.4522,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H1,bearish,1.0,Fib 100,4475.8,3.3355,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H1,bearish,0.236,Fib 23.6,4317.3693,0.3223,True,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H1,bearish,0.382,Fib 38.2,4347.6453,0.3767,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H1,bearish,0.5,Fib 50,4372.115,0.9416,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H1,bearish,0.618,Fib 61.8,4396.5847,1.5066,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H1,bearish,0.786,Fib 78.6,4431.4228,2.3109,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H1,bearish,1.272,Fib ext 1.272,4212.0254,2.7545,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H1,bearish,1.618,Fib ext 1.618,4140.2753,4.4110,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H4,bullish,0.0,Fib 0,4595.32,7.1435,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H4,bullish,1.0,Fib 100,4366.31,1.8039,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H4,bullish,0.236,Fib 23.6,4541.2736,5.8834,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H4,bullish,0.382,Fib 38.2,4507.8382,5.1038,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H4,bullish,0.5,Fib 50,4480.815,4.4737,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H4,bullish,0.618,Fib 61.8,4453.7918,3.8436,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H4,bullish,0.786,Fib 78.6,4415.3181,2.9466,True,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H4,bullish,1.272,Fib ext 1.272,4657.6107,8.5958,False,confirmed_pivots_recent_swing
XAUUSD.r,Metals,H4,bullish,1.618,Fib ext 1.618,4736.8482,10.4433,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H1,bullish,0.0,Fib 0,13884.5,1.7131,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H1,bullish,1.0,Fib 100,13572.15,0.5751,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H1,bullish,0.236,Fib 23.6,13810.785,1.1731,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H1,bullish,0.382,Fib 38.2,13765.182,0.8390,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H1,bullish,0.5,Fib 50,13728.325,0.5690,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H1,bullish,0.618,Fib 61.8,13691.468,0.2990,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H1,bullish,0.786,Fib 78.6,13638.993,0.0854,True,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H1,bullish,1.272,Fib ext 1.272,13969.459,2.3355,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H1,bullish,1.618,Fib ext 1.618,14077.532,3.1272,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H4,bearish,0.0,Fib 0,13388.9,1.6271,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H4,bearish,1.0,Fib 100,14185.05,4.2225,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H4,bearish,0.236,Fib 23.6,13576.791,0.2466,True,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H4,bearish,0.382,Fib 38.2,13693.029,0.6075,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H4,bearish,0.5,Fib 50,13786.975,1.2977,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H4,bearish,0.618,Fib 61.8,13880.921,1.9880,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H4,bearish,0.786,Fib 78.6,14014.674,2.9707,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H4,bearish,1.272,Fib ext 1.272,13172.347,3.2182,False,confirmed_pivots_recent_swing
XCUUSD.r,Metals,H4,bearish,1.618,Fib ext 1.618,12896.879,5.2421,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H1,bearish,0.0,Fib 0,1296.2,5.9273,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H1,bearish,1.0,Fib 100,1376.36,12.4780,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H1,bearish,0.236,Fib 23.6,1315.1178,7.4732,True,confirmed_pivots_recent_swing
XPDUSD,Metals,H1,bearish,0.382,Fib 38.2,1326.8211,8.4297,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H1,bearish,0.5,Fib 50,1336.28,9.2026,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H1,bearish,0.618,Fib 61.8,1345.7389,9.9756,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H1,bearish,0.786,Fib 78.6,1359.2058,11.0762,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H1,bearish,1.272,Fib ext 1.272,1274.3965,4.1454,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H1,bearish,1.618,Fib ext 1.618,1246.6611,1.8789,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H4,bearish,0.0,Fib 0,799.27,34.5981,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H4,bearish,1.0,Fib 100,1525,24.7862,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H4,bearish,0.236,Fib 23.6,970.54228,20.5834,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H4,bearish,0.382,Fib 38.2,1076.4989,11.9133,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H4,bearish,0.5,Fib 50,1162.135,4.9059,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H4,bearish,0.618,Fib 61.8,1247.7711,2.1014,True,confirmed_pivots_recent_swing
XPDUSD,Metals,H4,bearish,0.786,Fib 78.6,1369.6938,12.0780,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H4,bearish,1.272,Fib ext 1.272,601.87144,50.7506,False,confirmed_pivots_recent_swing
XPDUSD,Metals,H4,bearish,1.618,Fib ext 1.618,350.76886,71.2976,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H1,bearish,0.0,Fib 0,1738.16,2.5477,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H1,bearish,1.0,Fib 100,1903.83,6.7409,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H1,bearish,0.236,Fib 23.6,1777.2581,0.3556,True,confirmed_pivots_recent_swing
XPTUSD,Metals,H1,bearish,0.382,Fib 38.2,1801.4459,1.0006,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H1,bearish,0.5,Fib 50,1820.995,2.0966,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H1,bearish,0.618,Fib 61.8,1840.5441,3.1926,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H1,bearish,0.786,Fib 78.6,1868.3766,4.7531,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H1,bearish,1.272,Fib ext 1.272,1693.0978,5.0741,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H1,bearish,1.618,Fib ext 1.618,1635.7759,8.2880,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H4,bullish,0.0,Fib 0,2099.6,18.8632,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H4,bullish,1.0,Fib 100,1549.66,12.2702,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H4,bullish,0.236,Fib 23.6,1969.8142,11.5157,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H4,bullish,0.382,Fib 38.2,1889.5229,6.9703,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H4,bullish,0.5,Fib 50,1824.63,3.2965,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H4,bullish,0.618,Fib 61.8,1759.7371,0.3772,True,confirmed_pivots_recent_swing
XPTUSD,Metals,H4,bullish,0.786,Fib 78.6,1667.3472,5.6076,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H4,bullish,1.272,Fib ext 1.272,2249.1837,27.3315,False,confirmed_pivots_recent_swing
XPTUSD,Metals,H4,bullish,1.618,Fib ext 1.618,2439.4629,38.1037,False,confirmed_pivots_recent_swing
